"Data","Australian dollar ","Czech koruna ","Danish krone ","Hong Kong dollar ","Japanese yen ","Korean won ","Malaysian ringgit ","Mexican peso ","Philippine peso ","Polish zloty ","Singapore dollar ","US dollar "
2001-11-27,1.683,33.147,7.4404,6.8534,108.99,1107.29,3.3389,8.0885,45.734,3.587,1.6124,0.8788
2001-11-28,1.695,33.237,7.4406,6.8869,108.94,1118.89,3.3558,8.1908,45.921,3.6,1.6188,0.8831
2001-11-29,1.7125,33.272,7.4411,6.9305,109.23,1123.32,3.3771,8.2347,46.168,3.6228,1.6255,0.8887
2001-11-30,1.7073,33.097,7.4425,6.9395,110.06,1128.27,3.3815,8.2845,46.228,3.6255,1.6298,0.8898
2001-12-01,1.7121,33.1159,7.4433,6.9452,110.0727,1130.0595,3.3849,8.2618,46.2849,3.6217,1.6318,0.8905
2001-12-02,1.7161,33.1154,7.4442,6.9516,110.1513,1132.355,3.3885,8.25,46.3455,3.6186,1.6341,0.8914
2001-12-03,1.7203,33.125,7.4452,6.9603,110.21,1135.97,3.3935,8.2424,46.432,3.6175,1.6368,0.8925
2001-12-04,1.7227,33.038,7.4446,6.9428,110.5,1129.66,3.3841,8.2002,46.309,3.5853,1.6344,0.8902
2001-12-05,1.7323,33.025,7.4456,6.9564,110.84,1135.39,3.389,8.2051,46.376,3.6088,1.6374,0.8919
2001-12-06,1.7176,32.967,7.4455,6.9331,110.72,1128.37,3.3786,8.2109,46.234,3.6323,1.6298,0.8889
2001-12-07,1.7245,33,7.4459,6.9499,111.5,1129.47,3.3858,8.2213,46.332,3.6477,1.6324,0.8911
2001-12-08,1.7233,32.9773,7.4452,6.9342,111.5814,1129.9394,3.3791,8.1949,46.226,3.6371,1.6293,0.8891
2001-12-09,1.7226,32.9598,7.4447,6.9213,111.7163,1130.3484,3.3736,8.1739,46.1441,3.6285,1.6268,0.8874
2001-12-10,1.7209,32.953,7.4439,6.9023,111.82,1130.15,3.3655,8.1443,46.01,3.6195,1.6231,0.885
2001-12-11,1.7325,32.86,7.4458,6.9478,112.3,1133.99,3.3838,8.1779,46.259,3.6153,1.6301,0.8908
2001-12-12,1.7235,32.705,7.449,6.9714,112.6,1136.02,3.3963,8.1645,46.471,3.6271,1.6361,0.8938
2001-12-13,1.7241,32.57,7.448,7.0003,113.29,1139.29,3.4103,8.1915,46.663,3.619,1.6415,0.8975
2001-12-14,1.7398,32.63,7.4475,7.0321,115.05,1154.86,3.4272,8.2054,46.895,3.625,1.6533,0.9016
2001-12-15,1.7409,32.4467,7.4462,7.0376,115.1499,1154.4573,3.4294,8.2203,46.9243,3.6174,1.6556,0.9023
2001-12-16,1.7432,32.2888,7.445,7.0457,115.384,1156.2785,3.4331,8.2353,46.9809,3.6107,1.6588,0.9033
2001-12-17,1.7458,32.145,7.444,7.0578,115.68,1158.27,3.4388,8.2645,47.148,3.6053,1.6631,0.9049
2001-12-18,1.7452,31.824,7.439,7.0287,115.26,1158.94,3.4242,8.191,46.452,3.5843,1.6575,0.9012
2001-12-19,1.7465,31.963,7.4393,7.0058,114.68,1160.6,3.4132,8.1539,46.123,3.5624,1.6478,0.8983
2001-12-20,1.7677,32.265,7.4392,6.9975,115.05,1166.49,3.4141,8.241,46.635,3.5561,1.647,0.8973
2001-12-21,1.7649,32.325,7.4404,6.9733,115.88,1170.55,3.3978,8.2352,45.781,3.5457,1.6444,0.8943
2001-12-22,1.7537,32.2225,7.4397,6.9363,115.2844,1162.3599,3.3804,8.1506,45.6067,3.5373,1.6358,0.8895
2001-12-23,1.7435,32.1417,7.4392,6.9007,114.807,1156.1456,3.3634,8.0795,45.3623,3.5288,1.6278,0.885
2001-12-24,1.7319,32.045,7.4386,6.8602,114.23,1147.26,3.3439,7.99,45.054,3.5195,1.6181,0.8798
2001-12-25,1.7346,32.0873,7.4386,6.8696,114.8238,1155.6055,3.3479,8.026,45.2164,3.5196,1.6249,0.881
2001-12-26,1.736,32.1138,7.4385,6.8741,115.3179,1161.2798,3.3495,8.0436,45.315,3.519,1.6299,0.8816
2001-12-27,1.7384,32.168,7.4386,6.8793,115.9,1169.05,3.3515,8.0659,45.421,3.5202,1.636,0.8823
2001-12-28,1.728,31.962,7.4365,6.8723,115.33,1161.55,3.3475,8.0466,45.437,3.4953,1.6306,0.8813
2001-12-29,1.7354,31.9291,7.4371,6.91,116.2384,1167.4372,3.3668,8.0968,45.718,3.5107,1.6401,0.8861
2001-12-30,1.7412,31.8796,7.4375,6.9435,117.0285,1171.574,3.3839,8.1376,45.9641,3.523,1.6481,0.8904
2001-12-31,1.747,31.8302,7.4379,6.9769,117.8185,1175.7108,3.4009,8.1783,46.2102,3.5354,1.6562,0.8947
2002-01-01,1.7528,31.7808,7.4383,7.0103,118.6086,1179.8476,3.4179,8.219,46.4563,3.5478,1.6642,0.899
2002-01-02,1.7603,31.707,7.4388,7.0482,119.53,1185.79,3.4377,8.2771,46.771,3.5608,1.6737,0.9038
2002-01-03,1.752,31.853,7.438,7.0463,119.02,1181.64,3.4326,8.2175,46.611,3.569,1.6709,0.9036
2002-01-04,1.728,31.932,7.4405,6.9828,117.18,1167.33,3.4035,8.1608,46.261,3.5265,1.6517,0.8954
2002-01-05,1.7259,31.9649,7.4398,6.974,117.1715,1167.0578,3.3988,8.1686,46.1556,3.5158,1.6505,0.8943
2002-01-06,1.7218,32.0036,7.4394,6.9605,117.0167,1164.8504,3.3919,8.1671,46.0213,3.503,1.6477,0.8925
2002-01-07,1.718,32.02,7.4389,6.945,116.72,1162.1,3.3841,8.1661,45.837,3.4872,1.6441,0.8905
2002-01-08,1.711,32.257,7.4391,6.948,118.22,1162.18,3.3851,8.1506,46.054,3.507,1.6479,0.8909
2002-01-09,1.707,32.283,7.4383,6.9571,118.05,1165.89,3.3914,8.2137,46.006,3.5578,1.6469,0.8921
2002-01-10,1.6968,32.138,7.4339,6.9478,117.96,1171.09,3.3858,8.2141,45.753,3.591,1.645,0.8909
2002-01-11,1.7119,32.261,7.4335,6.9554,117.82,1168.84,3.3921,8.2871,45.771,3.6057,1.6437,0.8919
2002-01-12,1.7147,32.2606,7.4332,6.9567,117.7441,1168.3311,3.3912,8.2489,45.7764,3.6026,1.6413,0.8921
2002-01-13,1.7184,32.2712,7.433,6.9585,117.6632,1167.7251,3.391,8.2259,45.7789,3.6009,1.639,0.8923
2002-01-14,1.7229,32.28,7.4326,6.9617,117.64,1166.76,3.3913,8.1994,45.803,3.5985,1.6375,0.8927
2002-01-15,1.7196,32.32,7.4337,6.9578,116.97,1170.48,3.3896,8.2109,45.721,3.6037,1.6282,0.8922
2002-01-16,1.7136,32.203,7.4306,6.876,115.83,1155.73,3.3509,8.117,45.198,3.6438,1.6147,0.8817
2002-01-17,1.7137,32.362,7.4301,6.8777,116.47,1161.99,3.3495,8.0763,45.289,3.6748,1.6186,0.8819
2002-01-18,1.7129,31.84,7.4307,6.8708,117.08,1162.92,3.3476,8.0123,45.218,3.6893,1.6173,0.881
2002-01-19,1.7108,32.0363,7.4311,6.8792,117.1362,1164.6266,3.3517,8.0373,45.2569,3.68,1.6189,0.8821
2002-01-20,1.7088,32.1586,7.4315,6.8861,117.239,1166.2715,3.3552,8.0493,45.2822,3.6726,1.6202,0.8829
2002-01-21,1.7072,32.303,7.4321,6.8943,117.24,1166.88,3.3594,8.0625,45.308,3.6657,1.6211,0.884
2002-01-22,1.7015,32.27,7.43,6.8869,118.53,1175.27,3.356,8.0676,45.288,3.6535,1.6259,0.883
2002-01-23,1.7013,32.093,7.4307,6.9071,118.72,1178.91,3.3643,8.0895,45.739,3.636,1.6282,0.8856
2002-01-24,1.6976,32.032,7.4299,6.8378,117.95,1162.07,3.3315,8.005,44.934,3.6193,1.6133,0.8767
2002-01-25,1.6805,31.823,7.4292,6.7565,116.35,1145.77,3.2933,7.9115,44.46,3.5953,1.5886,0.8663
2002-01-26,1.6777,31.8344,7.4288,6.7407,115.9499,1143.0486,3.2855,7.9078,44.3519,3.5772,1.5858,0.8643
2002-01-27,1.6736,31.8222,7.4283,6.7186,115.4536,1138.2399,3.2748,7.8912,44.1901,3.5587,1.5809,0.8614
2002-01-28,1.6679,31.803,7.4278,6.6903,114.91,1133.15,3.2612,7.8644,43.983,3.5383,1.5746,0.8578
2002-01-29,1.677,31.84,7.4282,6.7261,114.94,1128.54,3.2755,7.9041,44.106,3.5392,1.5822,0.8624
2002-01-30,1.7074,31.936,7.4284,6.7401,114.69,1132.97,3.2851,7.9707,44.22,3.5667,1.5852,0.8642
2002-01-31,1.6976,31.902,7.4282,6.7363,114.73,1130.93,3.2825,7.8952,44.248,3.5987,1.5842,0.8637
2002-02-01,1.6933,31.91,7.4282,6.7324,115.66,1133.04,3.2794,7.8932,44.272,3.585,1.5845,0.8632
2002-02-02,1.6938,31.892,7.4283,6.737,115.4698,1133.5154,3.2819,7.908,44.2782,3.6028,1.5854,0.8638
2002-02-03,1.6937,31.8766,7.4283,6.7407,115.369,1134.1659,3.2838,7.919,44.2872,3.6184,1.5863,0.8642
2002-02-04,1.693,31.857,7.4284,6.742,115.22,1134.09,3.2845,7.9304,44.268,3.635,1.5866,0.8644
2002-02-05,1.6993,31.878,7.4285,6.7722,115.68,1139.04,3.299,7.9478,44.493,3.637,1.5929,0.8683
2002-02-06,1.7067,31.865,7.4283,6.7575,115.55,1141.05,3.2931,7.9021,44.413,3.6525,1.5879,0.8664
2002-02-07,1.707,31.88,7.4277,6.7574,115.74,1142.09,3.2937,7.9048,44.378,3.69,1.585,0.8664
2002-02-08,1.7125,31.79,7.428,6.8169,117.46,1153.85,3.3222,7.9994,44.784,3.68,1.6025,0.874
2002-02-09,1.7129,31.7812,7.4284,6.8264,117.4379,1154.7337,3.3263,7.9793,44.8466,3.6777,1.6041,0.8752
2002-02-10,1.7138,31.7643,7.4289,6.8402,117.5538,1157.0805,3.3327,7.9743,44.9482,3.675,1.6071,0.877
2002-02-11,1.7141,31.743,7.4293,6.8589,117.76,1160.81,3.3412,7.9722,45.086,3.674,1.6115,0.8794
2002-02-12,1.721,31.77,7.4297,6.8272,116.95,1155.57,3.3275,7.9531,44.965,3.6507,1.6026,0.8753
2002-02-13,1.719,31.715,7.4304,6.8098,115.65,1152.67,3.3178,7.9127,44.834,3.652,1.597,0.8731
2002-02-14,1.6864,31.67,7.4288,6.7802,114.91,1144.17,3.3026,7.8875,44.585,3.635,1.5879,0.8693
2002-02-15,1.6833,31.65,7.4284,6.7893,115.61,1145.75,3.3083,7.9003,44.588,3.6316,1.5894,0.8705
2002-02-16,1.6839,31.7297,7.4289,6.7911,115.6185,1146.3389,3.3087,7.8968,44.6048,3.6282,1.5906,0.8707
2002-02-17,1.684,31.7977,7.4293,6.7933,115.6753,1146.8526,3.3095,7.8949,44.6151,3.6247,1.5918,0.871
2002-02-18,1.684,31.878,7.4297,6.7971,115.68,1147.42,3.311,7.894,44.628,3.6213,1.5931,0.8715
2002-02-19,1.683,31.838,7.4301,6.7792,116.3,1147.34,3.303,7.8767,44.59,3.615,1.5919,0.8692
2002-02-20,1.6903,31.925,7.4314,6.8189,116.9,1149.7,3.3218,7.9378,44.844,3.6377,1.598,0.8743
2002-02-21,1.6883,31.852,7.4298,6.7861,116.79,1147.49,3.306,7.8923,44.653,3.6302,1.593,0.8701
2002-02-22,1.6975,31.72,7.4325,6.8219,117.07,1156.35,3.3205,7.9398,44.892,3.6405,1.602,0.8747
2002-02-23,1.6972,31.7354,7.4328,6.8124,116.906,1153.1734,3.3173,7.9307,44.8353,3.643,1.5997,0.8735
2002-02-24,1.6978,31.7349,7.4333,6.8068,116.7776,1151.6471,3.3156,7.9283,44.8123,3.646,1.5985,0.8728
2002-02-25,1.6995,31.73,7.4339,6.8041,116.66,1149.82,3.3155,7.9357,44.825,3.6503,1.5979,0.8724
2002-02-26,1.6891,31.775,7.4316,6.7713,116.38,1150.37,3.2992,7.8685,44.561,3.6365,1.5911,0.8682
2002-02-27,1.6832,31.718,7.4313,6.7454,116.6,1147.72,3.2876,7.8573,44.421,3.6375,1.5886,0.8649
2002-02-28,1.6761,31.612,7.4317,6.747,116.07,1145.22,3.2872,7.8709,44.334,3.6475,1.587,0.8651
2002-03-01,1.6783,31.585,7.4309,6.7692,115.69,1148.93,3.2984,7.9201,44.355,3.6532,1.5886,0.8679
2002-03-02,1.6729,31.5593,7.4306,6.7607,115.2736,1145.7401,3.2935,7.8901,44.2964,3.6403,1.5862,0.8668
2002-03-03,1.6681,31.5325,7.4303,6.755,114.8596,1143.4912,3.2902,7.8711,44.2465,3.6288,1.5842,0.8661
2002-03-04,1.662,31.493,7.43,6.7458,114.4,1140.28,3.2849,7.8421,44.152,3.6168,1.5814,0.8649
2002-03-05,1.6692,31.575,7.4297,6.7715,114.46,1142.9,3.2983,7.8808,44.396,3.6105,1.5866,0.8682
2002-03-06,1.6743,31.54,7.4317,6.7949,114.86,1146.76,3.3108,7.9099,44.521,3.619,1.5921,0.8712
2002-03-07,1.673,31.723,7.4313,6.8353,112.96,1152.03,3.3288,7.9449,44.676,3.6363,1.5954,0.8764
2002-03-08,1.6785,31.661,7.4325,6.8614,112.5,1156.19,3.3421,7.982,45.053,3.6507,1.6013,0.8797
2002-03-09,1.6782,31.6479,7.4322,6.8441,112.5399,1152.6379,3.3339,7.9584,44.8461,3.6408,1.5977,0.8775
2002-03-10,1.6785,31.632,7.4319,6.8313,112.5277,1150.3326,3.3279,7.9438,44.7156,3.6329,1.5951,0.8759
2002-03-11,1.6785,31.622,7.4317,6.8176,112.52,1146.82,3.3216,7.9266,44.58,3.6243,1.5923,0.8741
2002-03-12,1.681,31.55,7.4317,6.8115,112.4,1151.45,3.3184,7.9193,44.418,3.623,1.5912,0.8733
2002-03-13,1.681,31.578,7.431,6.8123,113.02,1151.58,3.3186,7.9619,44.735,3.6278,1.5934,0.8734
2002-03-14,1.688,31.6,7.4322,6.8659,113.25,1157.59,3.3475,8.0184,44.895,3.6457,1.6037,0.8803
2002-03-15,1.6879,31.55,7.4333,6.9049,114.12,1171.07,3.367,8.079,45.149,3.6428,1.612,0.8853
2002-03-16,1.685,31.5198,7.4329,6.8865,114.4969,1167.8315,3.357,8.0364,45.0354,3.6344,1.6093,0.8829
2002-03-17,1.6824,31.4883,7.4327,6.8739,114.9117,1167.04,3.3501,8.0092,44.971,3.6266,1.6077,0.8813
2002-03-18,1.6793,31.462,7.4323,6.8571,115.31,1165.2,3.341,7.9717,44.861,3.6177,1.6052,0.8792
2002-03-19,1.6837,31.393,7.4341,6.8862,115.97,1171.26,3.3551,8.0099,45.139,3.6233,1.6129,0.8829
2002-03-20,1.6638,31.303,7.4332,6.8746,115.72,1168.56,3.3492,7.9961,44.971,3.6193,1.6122,0.8814
2002-03-21,1.6619,31.23,7.4341,6.8769,116.56,1169.84,3.3505,7.9904,45.028,3.6225,1.6125,0.8817
2002-03-22,1.6536,31.153,7.4339,6.8598,116.76,1168.33,3.3425,7.9454,44.904,3.6198,1.6098,0.8795
2002-03-23,1.6523,31.1429,7.4338,6.8506,116.6994,1166.1558,3.3379,7.9407,44.8661,3.6185,1.6098,0.8783
2002-03-24,1.6504,31.1251,7.4338,6.8409,116.6651,1164.1466,3.333,7.9308,44.8193,3.6171,1.6096,0.8771
2002-03-25,1.6477,31.103,7.4337,6.8317,116.66,1161.88,3.3283,7.9269,44.778,3.6164,1.6088,0.8759
2002-03-26,1.6529,31.12,7.4335,6.8141,116.32,1161.41,3.3205,7.873,44.695,3.6068,1.6148,0.8737
2002-03-27,1.6569,31.133,7.4332,6.8214,115.92,1160.59,3.3233,7.8928,44.629,3.5923,1.6112,0.8746
2002-03-28,1.6382,31.013,7.4336,6.8044,115.51,1153.31,3.3148,7.8427,44.514,3.5902,1.6057,0.8724
2002-03-29,1.6416,30.9389,7.4334,6.8163,115.8902,1156.4425,3.3206,7.8642,44.6133,3.5955,1.6098,0.8739
2002-03-30,1.643,30.8612,7.4333,6.8255,116.2028,1158.0836,3.325,7.8763,44.6839,3.6002,1.6129,0.8751
2002-03-31,1.6444,30.7836,7.4331,6.8347,116.5154,1159.7246,3.3294,7.8883,44.7545,3.6048,1.616,0.8763
2002-04-01,1.6459,30.7059,7.433,6.8439,116.828,1161.3656,3.3339,7.9004,44.8251,3.6095,1.6191,0.8775
2002-04-02,1.6464,30.633,7.4328,6.8527,117.2,1161.95,3.338,7.91,44.886,3.6148,1.6227,0.8786
2002-04-03,1.6572,30.52,7.4335,6.8659,116.87,1170.31,3.3454,7.9364,45.034,3.6116,1.622,0.8803
2002-04-04,1.6567,30.338,7.4342,6.8777,116.68,1173.19,3.351,7.972,45.085,3.6065,1.6216,0.8818
2002-04-05,1.6531,30.74,7.4335,6.8526,115.98,1164.58,3.3402,7.933,44.917,3.6,1.6131,0.8786
2002-04-06,1.6563,30.6907,7.4339,6.8517,115.8829,1164.4661,3.3394,7.9261,44.8879,3.596,1.6133,0.8785
2002-04-07,1.659,30.6857,7.4343,6.8488,115.7379,1163.3093,3.3378,7.916,44.844,3.5918,1.6127,0.8781
2002-04-08,1.6626,30.738,7.4347,6.8465,115.61,1161.33,3.3364,7.9014,44.8,3.5867,1.6123,0.8778
2002-04-09,1.655,30.22,7.4346,6.8349,115.29,1165.13,3.3317,7.9148,44.737,3.5943,1.6099,0.8763
2002-04-10,1.6576,30.382,7.4348,6.8622,114.74,1165.03,3.3437,7.942,44.831,3.6,1.6131,0.8798
2002-04-11,1.6451,30.072,7.4365,6.859,115.8,1165.21,3.3406,7.9655,44.821,3.5895,1.615,0.8794
2002-04-12,1.6455,30.084,7.4367,6.8661,116.28,1168.16,3.345,7.9971,44.917,3.5803,1.6186,0.8803
2002-04-13,1.6481,30.0798,7.4364,6.8656,116.0788,1166.1994,3.3443,8.02,44.8884,3.5782,1.6173,0.8802
2002-04-14,1.6504,30.0739,7.4361,6.8658,115.9393,1164.9501,3.344,8.044,44.8752,3.5755,1.6164,0.8803
2002-04-15,1.6525,30.06,7.436,6.8653,115.79,1163.62,3.3433,8.0713,44.848,3.5723,1.6154,0.8802
2002-04-16,1.6582,30.103,7.4333,6.8661,115.73,1162,3.344,8.0648,44.876,3.5746,1.6158,0.8803
2002-04-17,1.6524,30.268,7.4352,6.926,115.97,1166.57,3.3752,8.1382,45.294,3.596,1.6237,0.888
2002-04-18,1.6528,30.297,7.4344,6.9376,116.09,1163.64,3.3817,8.2227,45.354,3.5905,1.6229,0.8895
2002-04-19,1.6464,30.15,7.4344,6.9305,115.92,1161.58,3.3769,8.1978,45.179,3.5877,1.6198,0.8886
2002-04-20,1.6469,30.1697,7.4335,6.9296,115.7385,1160.4166,3.3764,8.2123,45.2249,3.5881,1.6177,0.8885
2002-04-21,1.6468,30.1727,7.4327,6.9283,115.5602,1159.1149,3.3757,8.2233,45.2455,3.5882,1.6155,0.8883
2002-04-22,1.6464,30.179,7.4319,6.9274,115.36,1158.04,3.375,8.2394,45.274,3.5885,1.613,0.8882
2002-04-23,1.6492,30.137,7.4314,6.9195,115.42,1154.51,3.372,8.2125,45.233,3.5852,1.614,0.8872
2002-04-24,1.6475,30.27,7.4327,6.9352,115.43,1157.74,3.379,8.2274,45.238,3.5975,1.6155,0.8892
2002-04-25,1.6471,30.385,7.4339,6.9952,115.27,1159.33,3.4092,8.3758,45.598,3.6108,1.6249,0.8969
2002-04-26,1.6507,30.327,7.4336,6.9968,115.22,1159.59,3.4096,8.3647,45.63,3.599,1.6223,0.8971
2002-04-27,1.657,30.4028,7.4336,7.0135,115.3838,1160.9408,3.4172,8.3928,45.6557,3.5975,1.6264,0.8992
2002-04-28,1.6631,30.4654,7.4336,7.0292,115.5285,1162.1544,3.4243,8.4182,45.6876,3.5953,1.6298,0.9013
2002-04-29,1.6689,30.523,7.4335,7.0489,115.69,1164.09,3.4331,8.4518,45.746,3.592,1.6339,0.9038
2002-04-30,1.6772,30.64,7.434,7.0255,115.66,1161.13,3.4235,8.4189,45.608,3.6037,1.6318,0.9008
2002-05-01,1.6796,30.6229,7.4329,7.0379,115.5885,1160.4297,3.4294,8.4646,45.5013,3.6031,1.6343,0.9024
2002-05-02,1.6824,30.618,7.4318,7.044,115.51,1158.81,3.4324,8.488,45.357,3.5997,1.6363,0.9032
2002-05-03,1.6876,30.643,7.4334,7.084,115.55,1161.72,3.4508,8.6093,45.501,3.6465,1.6389,0.9083
2002-05-04,1.6905,30.5978,7.4338,7.0971,115.8374,1163.0664,3.4576,8.609,45.4881,3.6376,1.642,0.91
2002-05-05,1.6936,30.5603,7.4342,7.1126,116.1028,1164.5496,3.4653,8.6248,45.4915,3.6328,1.6451,0.912
2002-05-06,1.6982,30.532,7.4347,7.1315,116.34,1166.96,3.4748,8.6388,45.515,3.6288,1.6484,0.9144
2002-05-07,1.6867,30.407,7.4338,7.1169,116.97,1162.98,3.469,8.6895,45.394,3.6105,1.6503,0.9125
2002-05-08,1.678,30.42,7.4343,7.0875,116.86,1163.26,3.451,8.5548,45.249,3.6295,1.6437,0.9088
2002-05-09,1.6753,30.487,7.4351,7.0667,116.6,1157.09,3.4438,8.5333,45.218,3.639,1.6414,0.9061
2002-05-10,1.677,30.615,7.436,7.1113,116.6,1162.55,3.4647,8.6753,45.246,3.6588,1.6467,0.9118
2002-05-11,1.6737,30.6042,7.4361,7.107,116.5314,1162.2282,3.4628,8.6525,45.1911,3.6642,1.6456,0.9113
2002-05-12,1.6708,30.6085,7.4363,7.1068,116.4669,1162.5554,3.4629,8.6505,45.1462,3.6706,1.6451,0.9112
2002-05-13,1.6686,30.628,7.4366,7.1112,116.42,1164.64,3.4654,8.6499,45.119,3.674,1.6455,0.9118
2002-05-14,1.6596,30.522,7.4351,7.0675,116.17,1154.77,3.4436,8.652,44.948,3.7228,1.636,0.9062
2002-05-15,1.6533,30.327,7.4351,7.0426,115.83,1149.07,3.4313,8.5419,44.827,3.6742,1.6321,0.903
2002-05-16,1.661,30.353,7.4364,7.1155,116.3,1154,3.4685,8.641,45.204,3.7315,1.6439,0.9124
2002-05-17,1.6605,30.458,7.4371,7.1375,115.65,1150.04,3.4771,8.6353,45.252,3.7685,1.6431,0.9152
2002-05-18,1.6629,30.5016,7.4373,7.1496,115.6475,1149.8566,3.4823,8.6639,45.291,3.767,1.6454,0.9167
2002-05-19,1.6651,30.5509,7.4375,7.1631,115.5972,1149.2535,3.4881,8.6891,45.3362,3.7685,1.6474,0.9184
2002-05-20,1.6684,30.588,7.4377,7.1765,115.59,1148.96,3.4937,8.7122,45.35,3.7698,1.6495,0.9202
2002-05-21,1.6591,30.73,7.4378,7.1887,115.02,1146.65,3.4999,8.7479,45.557,3.7748,1.651,0.9213
2002-05-22,1.6598,30.937,7.4391,7.2225,115.15,1145.65,3.519,8.8044,46.094,3.7837,1.6605,0.926
2002-05-23,1.6598,30.631,7.438,7.1859,115.28,1138.82,3.5031,8.7991,45.941,3.7757,1.6614,0.9213
2002-05-24,1.6578,30.593,7.4368,7.1664,114.94,1133.06,3.4928,8.7614,46.284,3.7597,1.6546,0.9188
2002-05-25,1.6557,30.6061,7.4366,7.1704,114.9363,1131.3607,3.4944,8.7793,46.3112,3.7587,1.6546,0.9193
2002-05-26,1.6537,30.6105,7.4363,7.1719,114.9071,1129.0117,3.4947,8.7897,46.3743,3.7567,1.654,0.9195
2002-05-27,1.6516,30.627,7.436,7.168,114.83,1124.21,3.4923,8.7917,46.456,3.7541,1.6524,0.919
2002-05-28,1.6503,30.517,7.4363,7.2188,115.31,1136.05,3.517,8.8424,46.345,3.7567,1.66,0.9255
2002-05-29,1.6494,30.62,7.4365,7.2695,115.87,1141.05,3.5413,8.9318,46.665,3.774,1.6694,0.932
2002-05-30,1.66,30.467,7.434,7.3123,115.76,1141.41,3.5612,9.1325,46.928,3.7675,1.6725,0.9375
2002-05-31,1.6514,30.418,7.4323,7.3216,116.39,1139.96,3.5649,9.0947,47.107,3.7783,1.6758,0.9387
2002-06-01,1.6487,30.4174,7.4321,7.3039,116.1308,1140.8043,3.5574,9.0653,47.0506,3.7702,1.6722,0.9364
2002-06-02,1.6456,30.4102,7.4318,7.2893,115.9428,1141.3511,3.5511,9.0397,47.0283,3.7635,1.6694,0.9345
2002-06-03,1.6424,30.405,7.4313,7.264,115.67,1142.15,3.5396,8.9885,46.904,3.7532,1.6642,0.9313
2002-06-04,1.64,30.365,7.4333,7.3591,116.44,1141.73,3.5871,9.1284,47.599,3.7939,1.6831,0.9435
2002-06-05,1.636,30.483,7.4334,7.3092,116.55,1137.92,3.562,9.1181,47.706,3.7679,1.6821,0.9371
2002-06-06,1.6401,30.55,7.4346,7.3208,117.13,1139.74,3.5683,9.1679,47.819,3.7698,1.6885,0.9386
2002-06-07,1.6482,30.622,7.4351,7.3725,117.56,1150.5,3.5916,9.236,48.132,3.7942,1.6949,0.9452
2002-06-08,1.6513,30.6019,7.4354,7.3699,117.6674,1150.3666,3.5905,9.2167,47.9856,3.8,1.6945,0.9449
2002-06-09,1.6548,30.5923,7.4357,7.3722,117.8033,1151.7185,3.5917,9.21,47.8991,3.807,1.6947,0.9452
2002-06-10,1.6583,30.603,7.4361,7.3778,117.93,1154.47,3.5943,9.215,47.839,3.8153,1.696,0.9459
2002-06-11,1.6623,30.42,7.4361,7.345,118.14,1144.64,3.58,9.1219,47.525,3.8077,1.6868,0.9417
2002-06-12,1.6594,30.38,7.4363,7.3723,118.73,1162.6,3.594,9.1885,47.711,3.8112,1.6898,0.9452
2002-06-13,1.6568,30.48,7.4364,7.3451,118.24,1152.26,3.5778,9.062,47.494,3.7937,1.68,0.9417
2002-06-14,1.672,30.397,7.4371,7.3928,117.75,1162.1,3.6032,9.1824,47.832,3.8217,1.694,0.9478
2002-06-15,1.677,30.4343,7.4363,7.3776,117.5876,1160.4644,3.5951,9.1426,47.6516,3.8182,1.6911,0.9459
2002-06-16,1.6829,30.4599,7.4355,7.3679,117.3978,1160.2402,3.5899,9.1219,47.5331,3.8169,1.6897,0.9446
2002-06-17,1.6899,30.49,7.4349,7.3521,117.1,1159.4,3.5815,9.0895,47.356,3.8143,1.6867,0.9426
2002-06-18,1.6836,30.482,7.4322,7.3975,118.13,1160.84,3.6055,9.1133,47.578,3.828,1.6999,0.9484
2002-06-19,1.6891,30.467,7.432,7.4575,118.37,1176.19,3.6328,9.2971,48.015,3.8412,1.7076,0.9561
2002-06-20,1.686,30.52,7.4327,7.4817,118.68,1165.33,3.6456,9.3441,48.203,3.8648,1.7065,0.9592
2002-06-21,1.6831,30.307,7.4325,7.516,117.92,1165.38,3.6625,9.5272,48.504,3.8763,1.7088,0.9636
2002-06-22,1.6878,30.293,7.4317,7.5512,118.1898,1169.4704,3.6804,9.5798,48.7582,3.8942,1.7148,0.9681
2002-06-23,1.6918,30.2596,7.4308,7.5863,118.3791,1172.7392,3.6982,9.6494,49.0173,3.9117,1.7204,0.9726
2002-06-24,1.6952,30.27,7.4301,7.6291,118.62,1176.17,3.7204,9.7538,49.369,3.9322,1.7271,0.9781
2002-06-25,1.7026,29.847,7.4283,7.5753,118.2,1178.55,3.6896,9.5493,48.863,3.9076,1.7203,0.9712
2002-06-26,1.727,29.91,7.4304,7.7352,118.54,1183.1,3.7674,9.9338,49.893,3.975,1.7466,0.9917
2002-06-27,1.743,29.73,7.4281,7.6627,118.07,1171.02,3.7349,9.7499,49.462,3.9755,1.7363,0.9824
2002-06-28,1.7702,29.267,7.4292,7.7805,118.2,1188.32,3.7909,9.9665,50.204,4.0598,1.7586,0.9975
2002-06-29,1.7668,29.3014,7.4287,7.7543,118.3644,1187.1388,3.7768,9.898,50.0447,4.0361,1.7542,0.9942
2002-06-30,1.7662,29.2826,7.4283,7.7408,118.5219,1188.2183,3.769,9.865,49.9908,4.0204,1.7522,0.9924
